"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"February 15, 2015","Heather","-","yes","Terribly fun game for adults who don't take themselves too seriously","I just love this game. As a bit of background, I am liberal in my political stance but pretty conservative in my everyday life, especially in the words I choose to use around my kids and in public. I rarely curse, ever, even with very mild words. But this game - when played with the right group of people - has given me the ability to let loose a bit and relax. I've played with couples of mixed races and gender combinations, as well as on a weekend girls' trip and it was an equally big hit. I DO feel like a terrible person sometimes when I give certain answers, but as long as everyone in the group understands that it's all in jest, this can be easily overlooked. Do NOT play this game with people who lack a sense of humor or who are ultra-conservative, politically or religiously.I have friends who play this with their adult parents or teenage kids, but I can't imagine myself doing so with either. And if you're a conservative parent, keep this out of your kids' reach; we attempted to play Pictionary with our neighbors one night with these cards (harder than it seems) and my 7-year-old walked in and picked up a black card, then started giggling, hard. I panicked before I saw what it said: 'My ex-wife', which is about as mild as any of the words on these cards get. We now keep them far out of reach and sight.","5","-","-","https://www.amazon.com/gp/customer-reviews/R2UX0GQS5014E7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"August 30, 2017","Jean Rigdon","-","yes","Bride and Groom's Top's Gift Choice","This was Number One on my daughter's wedding register  List..Of course I do not understand that but she and her future husband love the game so I bought it for them. I will get them started and then they can go from there. She tells me this is the game to have when young people get together. Well, I want her to be happy and they can always eat off paper plates. LOL. I DID not open them and would not know if they are Original Manufacturers condition. They were listed as New.  I know the bride and groom will be very happy.","5","-","-","https://www.amazon.com/gp/customer-reviews/R2G9FR7ZLRHY4I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"September 20, 2016","Maddi M","-","yes","Love Cards Against Humanity","Who doesn't love Cards Against Humanity! This game is a lot of fun! I enjoy playing it at college with my friends and at home with my cousins. This is not what I would consider a family friendly game, I have played with my mother, aunt, grandmother and cousins once and it was top four most awkward moments in my life. This game should be stuck to with people of the game ages or just not at family functions. There are some of the cards that make me feel uncomfortable but I usually set them off to the side and return with play. Many of the cards are very provocative or inappropriate and do not list the definitions of words. This is sometimes helpful but also a little uncomfortable when you have to look up the meaning of an awkward phrase, sometimes you get more than you bargain for.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1HG8R66R0OBKV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 2, 2016","Mary J. Hancock","-","yes","Laughed so hard I peed my pants.","I laughed so hard I peed my pants.The game is rude, crude, and in some circles socially unacceptable.But I LOVED it.So easy to learn. There are black and white cards.The black cards have a sentence with a blank spot (or two). The white cards have a word that can be used to fill in the blanks. Everyone takes 10 white cards. The person who pooped last takes the first black card and reads the sentence out loud then the players put down the card they think would be the most appropriate (or not). Don't worry if you don't want to disclose your bathroom routine with your peeps, there is always a person proud to tell how regular he is. Besides, being first does not give you an advantage. It is just that the game has to start with someone.Then the person who drew the black card decides what card fits in the blank the best (or the funniest).  The person who had the best card is the next to draw a black card. This game is so fun, but for adults only.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1Z8XXCV3MX1QO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"December 6, 2017","Monia W. Munn-schreml","-","yes","Fun & fabulous (explicit, though -- not for kids or churchies)","Hilarious for adults (not for church groups); I went through the cards and took out the explicit ones to play it with my 13-year-old daughter and her friends and it was still very, very funny. Plus, this company does great work, like buying a piece of the border property and hiring a team of lawyers to keep it to slow down and botch up Drumpf's plans to build a wall. Yay for CAH!","5","-","-","https://www.amazon.com/gp/customer-reviews/RSQI0Z9CX1CFD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"June 23, 2015","M. Hill","-","yes","Cards Against Humanity","What a relief to discard the facade and just be myself, and while doing so, have the pleasure of watching my friends shed their own layers of proper conduct. When permission is tacitly given – these are the rules of the game and must be followed -- it is amazing how quickly socially acceptable behavior/thinking freely drops away in search of the best punchline.Set up is fast and rules are minimal. The Card Czar (judge) holds a black card that contains a phrase needing completion. Each player has ten white cards, and selects one they think best finishes the phrase. The judge makes the final determination and that player wins the hand. The game is flexible to shorten or lengthen, etc.. Not a game for children.Am I a despicable person? I didn’t realize it before, but given my rude and unthinkable selections made during play, without question I am, but there is some comfort in the knowledge that my friends are horrible, too. It is difficult to get too upset about it because, as noted above, it was not within our control. We had to choose from the cards dealt – it wasn’t our fault.  Normally we would never… Well, maybe it was our fault, but so what.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1YFMPVUQG4XHU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 29, 2019","Army Girl 👮🏼‍♀️","-","-","LoL memorable night!","If you are a prude, stay away!!!!!! I bought this game for a new years eve get together (Dec 2018, 6 of us) and it was a hit! I was hesitant but after seeing a few videos online I decided what the heck! Our age range was 25-45 and it was the most, cheapest and memorable fun I had in a while! There were times that the person reading the card couldn't even finish! Laughing so hard almost not breathing!!! We played it our own way, didn't read the directions but we stuck to the basic jist of how to play and it worked, prob even better! DEFINITELY NOT FOR CHILDREN OR BORING ADULTS LOL","5","-","-","https://www.amazon.com/gp/customer-reviews/RXCRD67IY2CD8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"May 25, 2014","Bonham","-","yes","It really is for "horrible" people.","Firstly, let me just say that I took some of the warnings about 'if you are easily offended' with a grain of salt.  I no longer do.  This game has 'answer' cards in it that I wouldn't even want to vaguely describe on a posted review on Amazon.  I've even considered implementing a house rule that says if you wouldn't feel comforting explaining what something is (if others don't know) you should probably swap that card out... because there are 'answer' cards in here that you more than likely would not want to have to explain to your parents (or have them explain to you).I have a group of very close, long time friends (going back as far as 30-35 years) so we can easily revert back to our immature years given the right circumstances.  This game has us laughing so hard we couldn't talk and/or were crying due to laughter.  The question of the night was 'But, before I kill you Mr Bond, I must show you ______'.  I don't think it would be appropriate to give the answer than won the round here (it was the one that had a few of us laughing so hard we had to pause the game momentarily).So, this game is freaking awesome, but if you don't find poop jokes or making fun of various things like ethnicity, minorities, sexual topics or religions occasionally funny you should probably avoid this game.  If you find ANYTHING AT ALL in this world too offensive to joke about, this game will probably offend you at SOME point.  For the rest of you horrible people, you'll be buying all the expansions (which I hear are even more over the top).You could play with as little as three people to as many as you like, but I would say an ideal number of people playing this game would be in the 6-8 range.  At least six, so you have five answers to choose from, however I think getting over eight people would make it a little more difficult to keep the game moving at a decent pace.  Lastly, as funny as this game can be, you probably don't want to play it ALL THE TIME, because I suspect the shock value of some of the cards would start to wear thin if played excessively.","5","-","-","https://www.amazon.com/gp/customer-reviews/R2VDN676TG2J4F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"June 13, 2014","Liquid_Peppermint","-","yes","Great way to win friends, influence people, and close the generation gap.","Warning: I have played this game only three times, and I didn't follow the rules any of those three times.However, each of the times I've played, it's been with different people, all of whom were more experienced than I.  My first game was with my sister.  It was just the two of us throwing cards at each other, and it resulted in quite a bit of hilarity. She shared about the time her husband had to explain to our mom what 'pixelated bukkake' was.  We laughed. We cried. It was warm and fuzzy.The other times were with friends.  Friends I didn't know too well.  At least, not until the end of the game.  By then it was pretty clear who was going to hell (all of us) and in which handbasket (not pretty ones).I learned more from this game than I did in high school.  I had no idea what Hutus and Tutsis meant when I first sat down to play. Even now that I know, I still giggle when I hear the words. The only mention of Aaron Burr I'd ever heard was on Big Daddy with Adam Sandler.  Having Wikipedia open on a nearby electronic device may help immensely when playing this game, so everyone doesn't have to admit they don't know what smegma means.Finally, if any word or mention in this review offends you in any way, please avoid this game.  This game is not for you.  It's not for everyone.  I would not, for instance, invite the 90 year old WWII veteran next door to play.  I wouldn't invite the folks across the street with sixty-four grandkids and a sign stating 'ABORTION STOPS A BEATING HEART' who asked me my mother's name so they could pray for her (and presumably me) to play.  I MIGHT invite the nosy hobag next door who acts shocked and pearl-clutchy at everything to play, just to see the look on her face (and maybe thwart future visits to pry into my personal life).  Otherwise, this is a great game for parties of all types. (Except church ice cream socials.  Unless you want to know what a sick bastard your pastor is.)","5","-","-","https://www.amazon.com/gp/customer-reviews/R1TCTH901WD2YO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"September 21, 2016","Mumsy","-","yes","Hour of laughter are guaranteed!","I have been meaning to get this game for our family... well, maybe just for the adults. We have just started having game nights at home and this game is a favorite. It is quickly becoming a sure pick for all game nights, and it always ends up being a riot. It is of course raunchy and not at all politically correct, which is a fresh experience from all our other family games. This game is not to be played with kids around unless you want them to increase their vocabulary in ways that will get them detention. I will increase our playing time and ability to play with more people once we get extension sets so we have more cards to pick from. Unless you're a prude, you will enjoy this adult card game. Get it!","5","-","-","https://www.amazon.com/gp/customer-reviews/R196O6QNUPNA63/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"February 23, 2014","Barkingkitty","-","yes","More fun than horrible people should be allowed to have","Sorry, infer what you will from this, but this game is hands-down the most fun I've ever had with a board or card game, bar none.  I've found it more fun playing with people you know quite well, but it's also a riot at parties where you may not know everyone as well; guaranteed you'll have a much deeper understanding of them after busting this out.  We laughed so hard, all night -  the gut-busting, deep belly laughter that makes a fat girl like me realize the next day what stomach muscles really are ( and where they are -  so sore in the belly and jaw the next day!)  I've purchased all four expansion packs, as well as the bonus xmas edition from 2012, and cannot say enough good things about this game. My son and even his co-workers have asked to borrow this, it's wicked good fun. Not for the faint of heart, this is for people who are not offended easily, but the title should express that well enough.  If you've clicked on the link based on the title, you're halfway to being the kind of person this was designed for. If you've read the reviews and are even considering the purchase?  Do it, do it now.  RIght now.  You will NOT be sorry.  Also, the guys who print this game are really, really effing cool -  read a little about Cards Against Humanity LLC and you'll see what I mean.  ( For instance, donating the entire profit from the xmas edition in 2012 -  I mean, what companies DO that in this day and age?  They also make this free to print for anyone that wants to and has the capability.  Again, who would DO that in this day and age?)  Winners in my book all the way around -  I'll purchase every flipping extension pack they offer.*****  EDIT  *****  OK, folks -  8228 reviews, and only 178 that have three stars or fewer. Do the math, people; more than 97% of reviewers gave this 4 or 5 stars. These are excellent odds.  I suspect the lower ratings are from people that really didn't know what they were getting into, then found the game offensive.  The descriptions states it's a card game for horrible people, so everyone is warned.  Buy this, you will not regret it.","5","-","-","https://www.amazon.com/gp/customer-reviews/R14UJ4R1BH692X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"July 10, 2017","Amanda Panda","-","yes","Great Social Experiment","I played this for the first time over the weekend.  I highly recommend playing with your friends, its a quick way to determine who of the bunch is the pervert, the sociopath, the depressed one, and who suffers from social anxiety.  But if you add some drinking into the mix, you won't care that your friends are a bunch of perverted psychos and you can all shamelessly laugh at the messes your lives have become and bond over your common warped senses of humor each time you combine your cards!","5","-","-","https://www.amazon.com/gp/customer-reviews/RHISZKOE7LKBL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 6, 2018","CherylVW","-","yes","Fun game for ADULTS - came plastic sealed in the mail!","Came in the mail with the game plastic sealed and brand new. The item arrived in ONE day, so I am very pleased.Cards Against Humanity is a really fun game for adults. Don't make the mistake of thinking your 13-year-old can play! It WILL be awkward! This game really is for adults only. I have played with 9 people and there was no problem with having too many people playing. Definitely recommend for adult fun!","5","-","-","https://www.amazon.com/gp/customer-reviews/RA0DROLBAEXX9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"August 19, 2015","Btfrali","-","yes","Best. Game. Ever.","If you want the most despicable, dastardly, dirty, blunt, disgusting party game of all time, look no further. Every aspect of the game even including how the person who goes first is determined is raunchy. I first discovered this gem a couple years back from a co worker who constantly would get people to play on their lunch break. It soon turned into the ritual of many people at my work. Alas, I felt the need to own this and play it no matter where I go, so I bought it here. Obviously this isn't a game for children, though it will bring out your child-like wonder of awesomeness trying to come up with either the most heinous or humorous answer to the already outrageous questions. If you think the price is a little too steep for you, keep in mind that not only will this be a game that you can use as a unique conversation starter, but you can play over and over due to the sheer amount of answer cards there are. There's even expansions! So buy it. Now. Seriously.","5","-","-","https://www.amazon.com/gp/customer-reviews/RLBUZ43R9DR42/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"November 17, 2014","Cassi","-","-","I am a horrible person.","I haven't laughed this hard in years.  Seriously, we've played it twice, all the way through the box of cards each time and I cried both times.  Mascara running down the cheeks type of laughter, can't catch your breath and have to walk away from the table type of laughter.It's so simple.  There's a black card in the center of the table.  ('What did my grandmother find deeply disturbing yet oddly charming?')  Every one lays a white card, upside down on the pile.  Read the white cards out loud ('Tasteful sideboob.  Assless chaps.  Bio-engineered turtles with acid breath')  Pick the funniest.  Those are examples I can give without being seriously edited or feeling embarrassed for writing while at work.That being said, I'm probably going to be spending the afterlife in a very hot climate.  I don't know who created these cards, or who is paying them to write this terrible nonsense, but I imagine I'll meet them in Hades one day.  Do not play this game with innocent, happy people.  Do not play this game with your mother or your child.  Surely you know another horrible couple would enjoy some laughter.","5","-","-","https://www.amazon.com/gp/customer-reviews/R3O2A5657RIGV6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"December 17, 2016","Erica","-","yes","Great party game!","Third time I've bought this game! Second time as a present! Love this game and everyone I've showed it to has wanted to get it! Awesome party game that you can play with or without alcohol and still have a great time.","5","-","-","https://www.amazon.com/gp/customer-reviews/R350GPMJW7NYRJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"August 29, 2013","Door","-","-","Probably the most use/$ of any game in your closet.","This is a great game that is easy to whip out whenever the conversation runs thin.  You gain a clear understanding of the subtle differences between your companions' senses of humor.  Some friends/couples/siblings will vote for each other every time and others will get into fights because they can't/won't play to each others' sense of humor at all.  The cards are well enough made that they can endure drunk handling.  I guess if you were going to be really fussy about them, you could get card protectors, but I say just give the CAH people another $25 if you are getting that much use out of the game.  It's true the 3rd expansion cards are of a slightly different make, but the quality is comparable and once you mix them in, you forget all about it.  The boxes are really HQ, so it's too bad you have to transfer the cards into a different box if you want to keep all the expansions together.  But, the BCW 660 Count- Corrugated Cardboard Storage Box is the perfect size for 3 expansions, and it fits compactly in a small backpack or satchel, which is handy.  As far as the different expansions go, I think the debates over which ones are good and which ones are 'trying too hard' or 'too gross' are pretty stupid.  Everyone is going to find different things more or less funny, so just buy them all and if you must, throw out the individual cards you hate.  There is no difference between the original cards and the expansions, IMO.  The rules have a variant where you can trade in a card for a new one, if you don't know what it means, (you just have to read it aloud to the group and admit your ignorance).  This is a GREAT rule, that everyone loves.  If you're worried about someone being uncomfortable with some of the cards, just let them trade them in (or wear them on their forehead, whatevs), and play on.","5","-","-","https://www.amazon.com/gp/customer-reviews/RFIL47LSIYM2R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"November 18, 2013","Gruntled","-","-","Possibly the Wrongest Game Ever...!","The box says it's 'A party game for horrible people.'  It's not wrong.I played this for 'just a few minutes' at a gaming convention, where my friend Chris told me some people were playing it in one of the open gaming rooms.  He'd played it at another convention, and described it for me, whereupon I asked him to please grab me if another game started.If you've played 'Apples to Apples', you have a good grasp of the game mechanics.  If you haven't, here's a brief summary.  All the players have a hand made up of white cards.  As play passes around the table, one player lays his or her hand down, and takes one of the black cards, reading it aloud, and letting the others play one or more white cards to complete the sentence.  The player reading the black card then has to determine, without knowing who played each card, which one is the funniest.One card reads: 'I don't know what weapons World War Three will be fought with, but World War Four will be fought with (blank).'  The winning response was too appalling to list here...as is usually the case.  Expansions come out fairly regularly; expect to see 'Miley Cyrus' and 'twerking' in a future set.  If you can't wait that long, the expansions all have blank cards so you can write your own questions and answers.The game is *so* not for children.  In fact, anyone even slightly offended by real life should consider themselves warned to walk the other way when this game is out.  For everyone else, you'll be entertained, and more ashamed of yourself than you ever thought possible.","5","-","-","https://www.amazon.com/gp/customer-reviews/R33IJXHLJU8632/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"July 10, 2014","tabitha","-","-","Very fun game! It's just like Apples to Apples but ...","Very fun game! It's just like Apples to Apples but adult themed.  4+ players, with the more the better.  It is a great activity for friends or couples, something to do at parties or just when you have over a few humorous friends.  This is a card game, with each player having a number of cards in their hand with words or phrases on them , (such as 'genital piercings' or 'lactation' ).  The players take turns being the 'picker' when they flip over a descriptive card such as 'what you think about during sex' and then the other players put in one of their word or phrased cards they think best matches the description card.  The player whose turn it is to pick the winning card chooses which one out of the bunch submitted they think best fits or is the funniest.  The winning card gets the point for that round.  Its amusing because the game changes as each player gets the chance to be the card picker.  So you really have to know your audience.  I am a very literal person when I play the cards whereas my husband chooses purely off which ever card makes him laugh most.  So each time you play it is a different scenario.  Not all the cards are risky. If you have a good sense of humor and like adult themed jokes (slightly 'naughty') then this is a good game for you.  If you are easily offended by sex jokes and are strictly religious then try playing something else (Old Maid or Bingo perhaps?)","5","-","-","https://www.amazon.com/gp/customer-reviews/R3HOVAYS81Z91P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"March 30, 2015","brena","-","yes","Buyyyyyyyyy this game","I can't wait to buy the expansion packs for this game.  I simply love this game and could not wait to play it after playing it a few months ago with some friends.  BUYYYYYYYYYYY this game if you are looking for something new to play and something to keep you entertained.  Some of the white cards suck and are more so for someone who is conservative but the majority of the cards will have u realizing just how messed up, you and your friends are. I thought playing ring of fire was bad but this game takes the cake for being that game to know about how perverted or messed up you truly are. LOL.  Wouldn't recommend for anyone that is faint of heart or who can't take a joke. Def. not a game for anyone who is super religious because you will be asking for your money back. Other than that if you don't mind a twisted game that will you have your side hurting throughout then this is the game for you especially when you have friends over for a few drinks.","5","-","-","https://www.amazon.com/gp/customer-reviews/R3V87U3C0KXJIJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"October 1, 2017","Amazon Customer","-","yes","I bought it as a gift for my roommate and it's FUN... but still need to google some of the answers to understand the background","I bought it as a gift for my roommate and it's FUN... but still need to google some of the answers to understand the background meanings lol","5","https://images-na.ssl-images-amazon.com/images/I/71AyaZ2bwjL._SY88.jpg","-","https://www.amazon.com/gp/customer-reviews/R3HIQDDTOR277K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"September 5, 2014","Deestarr1","-","-","Cards Against Humanity .. Definitely an NSFW Game but So Worth it","This is one of the best games ever. If you are one of those people that like puns, dirty jokes, or who has a slightly odd or off kilter sense of humor this is the game for you. The game offers a series of black and white cards. The black cards are similar to the old 'Mad Libs' games that everyone played as a kid where you have your friends choose words to fill in the blanks and the paragraphs often end up hilariously funny. Except in this case your friends or fellow players are given 2-3 white cards with phrases or words on them to fill the blanks on the black cards in with. Depending on the word combinations this can end up hilarious or absolutely horrible.People should be warned now. If you are seriously into political correctness, if you are sensitive and your feelings are easily hurt, or if you are in a professional setting than this is not the game for your. Cards are often about as politically incorrect as you can get, and sometimes they are downright mean.Otherwise have fun and enjoy because you will be rolling around on the floor laughing during the game session.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1AZTE8RVLQ8M7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"May 28, 2016","Kelela","-","yes","Fun & Games for Nasty People!","Reviews were right, this is for horrible people!  I always thought I was nice. Initially our teenagers,(16 yrs old, soon to be 17), who had played with their friends would not play with my husband & I. They seemed to think that we would both be horrified & shocked. Or maybe it was due to a teenage embarrassment issue.  Anyway, some of their friends came over, and about seven of us played, including my daughter. It was awful, sort of, (Lol), but we had a lot of laughs and much fun. My son did not want to join in, instead chose to play a video game,but he was in the same general area.","5","-","-","https://www.amazon.com/gp/customer-reviews/RWUYF7T0ETDHP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"January 5, 2015","Sarah K.","-","yes","Laughing Till My Stomach and Cheeks HURT!","FUN FUN FUN game to play with adults! Some of the cards are useless- hard to use so you end up with a handful of 'non-funny' cards so we play where we often do an 'exchange' of cards- but the game is great to play with new people! I've already ordered 4 expansion packs b/c you can only play the game about an hour or so before you run out of white cards or black cards and then it's not as funny anymore when you start playing down the same cards from before- SO, we are planning on playing again with about 6 friends this coming weekend, once my expansion packs come in the mail. I'm also going to take out the DOUBLE BLANK black cards as those are hard to play when you have a big group of friends playing. The best cards are the questions (EX: 'WHAT'S THAT SMELL?') or the single FILL-IN-THE-BLANK cards (example: '_______: Kid Tested-Mother Approved' ) with answer cards like 'Grandma' or 'Semen' or 'anal beads' LMAO  This game is definitely better played with about 5-10 people! It can be played with up to 20 but I wouldn't recommend less than 5 people and definitely no children as some of the white cards are hilariuosly VULGAR :) All-in-all, I LOVE this game- all my friends at the party were ranting and raving how they have 'GOT TO BUY THIS GAME'... They all can't wait for my new cards to come in the mail since we went through the entire box of cards in one night! I've heard the expansion packs are even better than the ones in the original box/game. So I'm excited... DO buy this game if you're into Adult Game Nights, drinking makes it funner but not necessary- Once I buy all the CAH expansions, I'll buy the Crabs Adjust Humidity card expansions too- HAVE FUN!!!","5","-","-","https://www.amazon.com/gp/customer-reviews/R33OUFLTH3QLDF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"November 16, 2013","Johnny O","-","yes","Who Pooped Last?","Who Pooped Last? That's how this hilarious game starts out.  You have to start each game with a discussion about the last time everyone took a dump, and the one who pooped most recently goes first.  It goes thankfully-downhill from there.  This is a rude, crude, can't believe you actually said that out loud game, which is basically an ADULT version of the much-heralded Apples to Apples game.  You have black cards and white cards. The black cards are questions, and the white cards are possible answers that you offer to match.No one likes to keep score, so here's how we play it. When someone wins a round, they get to keep the black card in front of them.  That way, every player knows their own score.  We also found that using the box cover is a great way to capture all the submitted answers each round. The reader then pulls the cards out of the cover and shuffles 'em up.  (You do have to improvise a bit when a 2- or 3-part answer is required).We've had several long rounds of laughter playing this game.  People often start laughing just to themselves after reading the latest card they drew.  You WILL hear someone say, 'I just drew a card that was perfect for that last question!'There is a small drawback, though - but there's a solution.  The drawback is that you go through a LOT of cards, and part of the fun is the novelty of the answers.  There are several expansion sets, but even better would be to have everyone create a few new cards each time you play.  The cards against humanity website offers a really L-O-N-G box ($15) to hold all the cards you can create.  You can also print out the free sets that are out there (so what if the cards aren't all the same size!).  Just mark one end of the box as DRAW HERE so you cycle through them all.Get ready to laugh, with adults, of course.","5","-","-","https://www.amazon.com/gp/customer-reviews/RL8OMVD3FF1NA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"October 11, 2016","M. Garcia","-","yes","It's so wrong...yet so right","Funny? YesInappropriate? YesFun to play with your prudish mother who hesitates every time she reads a card? Ohhhhhh yeaaaaa...It is important to note that the creators of this game will allow you to print all their cards FOR FREE via their website, however who had the time for that? Take into account the cost of toner and that they won't have that 'card-like' feel to them and, well, you might decide that it's worth paying the folks who created the game.And it is totally worth it! Nothing says cheap like rolling out the faux-Cards Against Humanity. Pay for the set(s) and they'll use that to continue creating horrible updates for us horrible people.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1X0OTBDRFM2IV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"June 19, 2017","Amazon Customer","-","yes","What a game","My family has played Apples to Apples for many years and now they are grown my daughter kept asking about Cards Against Humanity.  She could not afford to buy so I decided to buy along with the green, red, and blue expansion packs. Oh my, I have never been as entertained or embarrassed as I have been playing this game.  We laughed so hard for hours.  I will never look at family gatherings (or my children) in the same manner again.  Glad I bought the expansion packs with it, we would nearly go through the entire set in one gathering.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1YZ4KF6D1QODX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"May 3, 2017","Jennifer Lee","-","yes","So funny I hurt myself laughing!","As funny as a bunch of rabid squirrels! Oh, I'm loving this game more and more. If you have a dark sense of humor, And no limits, This game is for you. I've been playing it, And love it. The instruction manual is great too! Couldn't stop laughing.Hope you get it, If you have no limitations or can handle dark humor.I played it with my dad last night, And we both laughed so hard, We sprained our backs the next day. So sore, But it was well worth it.My dad nearly passed out laughing.The best that money can buy.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1GCZBL0DOWZCT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"September 20, 2018","Shawn B.","-","-","Cards against humanity","Uhh have you been living under a rock? This is only one of the best party games you could ever play with a group of adults.  Oh you think your friends are mature? As soon as you drop this box on the table, all your friends dark and twisted sides come out real quick. You think to yourself, “my friends are pretty mature and I think I know them pretty well.“ Bring this game out and you’ll see just how twisted your good friends Karen and Steve really are.In all seriousness, this game is fantastic.","5","-","-","https://www.amazon.com/gp/customer-reviews/R1MS5GXXS3YGQC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"June 21, 2017","Rocky","-","yes","Hurry, before it's too late.","After playing this game, I decided to build a bunker under my home.  If this game is any indication of the current state of humanity,  the great fall can not be far off.  I recommend buying as many guns and hoarding as much food and ammo as possible.  If you live in a city you need to GET OUT NOW,  you will NOT be safe there. Do not wait until our once great AMERICA falls, get to a rural area as soon as you can.  While it might be possible you could survive the on-coming apocalypse inside an urban area, your chances will far improve if you get to the countryside now before it's too late.And, If you live in California, I recommend leaving the state entirely, it's your only hope.","5","-","-","https://www.amazon.com/gp/customer-reviews/RCEIBPFEPB9XX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
"September 1, 2013","☮ S.Trasny","-","yes","Believe The Hype","My family's love of margaritas and juvenile humor came together as never before the night we first played Cards Against Humanity. We were all on vacation for a small family reunion. I broke out the box the second night when the folks staying at my home returned after dinner. Deceptively simple, the game quickly evoked laughter right from the first round. It's as fast or slow paced as you want and can (and did) go on for hours. Sometimes the game came to a screeching halt when a 'card czar' was laughing too hard to catch their breath or complete full sentences. A huge plus, in my opinion, is the flexibility allowing tag team play or players to simply jump in and out of the game. We started with five players. Our laughter quickly drew two more. Hosting, it was necessary to drop out occasionally to refresh snacks and drinks and it was easy to tag my adult nephew to take my place. Addicted to some candy themed game on his smart phone, he originally had no interest in playing with us, so he at first took my place begrudgingly. It was around the third time that I returned to tag him out that he asked to stay in. It was no problem to leave him be and be 'dealt in' in again myself. Because I jumped in and out of the game, other people that had been continuous players had more points. Scoring wasn't important to me, but there is a system to do so for that one family member that always plays to win. The game was a conversation topic the next day and the following night we had new additions at the table. Night two was sans margaritas, but the laughter was just as loud. One relation of mine that has never been known for her sense of humor or lightness of attitude was especially hilarious. We got some short breaks the times she was unable to speak as card czar. She shook in her chair, literally for minutes, snorting and gasping for breath. It was a side I'd never seen in her before, so I had my nephew sneak the box of cards into her luggage the day they departed. I may buy another box. I may not. I just know that I feel that only playing those two times was totally worth the money.","5","-","-","https://www.amazon.com/gp/customer-reviews/RNJ4BDX9WJ1GP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B004S8F7QM","-","-"
